trade_date,0
20190402,0.0
20190403,0.03922615721798328
20190404,-0.024645582220647166
20190408,0.015856415443393335
20190409,0.005851608805538255
20190410,-0.014531958325865624
20190411,-0.016037232060298723
20190412,-0.004065065578563898
20190415,-0.03037187786025386
20190416,0.03266143346942929
20190417,0.00027519047452173595
20190418,-0.013465295580194936
20190419,0.004328684112280268
20190422,-0.013982031103207726
20190423,-0.01862530179488653
20190424,0.01249703922877643
20190425,-0.03413157162063296
20190426,-0.016499709661082718
20190429,0.01135831986012903
20190430,-0.006749735310090821
20190506,-0.06075986195087002
20190507,-0.004098469613157185
20190508,-0.00922463439372323
20190509,-0.012752823407767622
20190510,0.05375026625805357
20190513,0.011870091341743327
20190514,0.0021405465594088735
20190515,0.014105528445542914
20190516,0.008321362133686172
20190517,-0.04113916079856228
20190520,-0.00924646074929969
20190521,0.013546271378716224
20190522,-0.005879408498875582
20190523,-0.028270941106230185
20190524,-0.008271284407826762
20190527,0.03479749571119006
20190528,-0.01078615165402641
20190529,0.01186407001351375
20190530,-0.007899452812378804
20190531,-0.0009509662463168533
20190603,-0.02166041387444828
20190604,-0.013497304432301571
20190605,-0.006725754195593514
20190606,-0.024148139196338847
20190610,0.0031449099501059674
20190611,0.037433928132089456
20190612,-0.02356978141960131
20190613,0.006915359134744392
20190614,-0.01728700699722252
20190617,0.004022394832701615
20190618,0.013852295163627515
20190619,0.02072613164234194
20190620,0.03387850408608095
20190621,0.03339986516736171
20190624,-0.004691296340927242
20190625,-0.020149952265611004
20190626,0.0029183200604130377
20190627,0.02524339239684803
20190628,-0.0101009740783633
20190701,0.03640849280861902
20190702,-0.004997340718636334
20190703,-0.0167654761185978
20190704,-0.004037638989351944
20190705,0.011303840095412854
20190708,-0.034379030596776494
20190709,0.010797665682403146
20190710,-0.011502534508882944
20190711,0.01348794796192565
20190712,0.004872031131513577
20190715,0.018786501629757257
20190716,0.0008232949786546317
20190717,-0.012232320917703987
20190718,-0.02521351588489784
20190719,0.014476701034747519
20190722,-0.02546196634103759
20190723,0.0070000618354582045
20190724,0.01446998779888431
20190725,0.0025779246627506414
20190726,-0.003931868143985828
20190729,-0.0017894753276044284
20190730,0.008114854577528918
20190731,-0.014993928648993182
20190801,-0.0032004190126381227
20190802,-0.017369531133168303
20190805,-0.017393120166666387
20190806,-0.02381089954849025
20190807,0.00019863136737963139
20190808,0.0007057480873537969
20190809,-0.008163879286863684
20190812,0.024679338897497294
20190813,-0.0073950975169478905
20190814,0.022913066582075592
20190815,0.012800576817541653
20190816,0.006712425513559772
20190819,0.038341920329102
20190820,0.000864179408564647
20190821,-0.0012597301524622795
20190822,-0.00070816825061637
20190823,-0.006363747252971841
20190826,-0.007425311042788096
20190827,0.017680057115610603
20190828,-0.010009334917385315
20190829,-0.0018347843786088447
20190830,-0.014910266631950164
20190902,0.028604264859189543
20190903,0.007065186869726903
20190904,0.015782896969426696
20190905,0.02491460225158071
20190906,0.001225173254497891
20190909,0.03402947536578682
20190910,0.008516385359275791
20190911,-0.021703621755412517
20190912,0.003240749898440587
20190916,0.00570122779886395
20190917,-0.02251655337514058
20190918,0.003224934812101621
20190919,0.009148090945616083
20190920,0.0011380991743921154
20190923,-0.016065416729811544
20190924,0.011871842184788761
20190925,-0.023308021511840082
20190926,-0.03684515367656449
20190927,0.005508958270701525
20190930,-0.013428436341669792
20191008,0.006736523328227273
20191009,0.010192783638884872
20191010,0.015124353134316593
20191011,0.010751122881591746
20191014,0.013233804284040307
20191015,-0.013752293709841878
20191016,0.0035386885425139347
20191017,-0.0024309518206725445
20191018,-0.007773741608951612
20191021,-0.014175185668570123
20191022,0.020937296487199664
20191023,-0.014903102878581098
20191024,-0.007059012791058028
20191025,0.0063228992285664365
20191028,0.016957531181942986
20191029,-0.023937659337039507
20191030,-0.021378368883966825
20191031,-0.008613164087442282
20191101,0.0032549844497169467
20191104,0.024242645305510235
20191105,0.0027767830030029916
20191106,-0.005914659197561178
20191107,0.004746207296004723
20191108,-0.002027511487313838
20191111,-0.02793802157365799
20191112,0.005042170849902883
20191113,0.0010545693351904362
20191114,0.01383118581317544
20191115,-0.004808694157764637
20191118,0.011658658316871628
20191119,0.010608867653891796
20191120,0.00044049660258660417
20191121,-0.012860253837522873
20191122,-0.026580980400860543
20191125,-0.02093889438388552
20191126,-0.0014850601575907563
20191127,-0.0024463540577747134
20191128,-0.006231182050494111
20191129,-0.008510429772709216
20191202,-0.0009184315775325747
20191203,0.01635383559357395
20191204,-0.002383289280696088
20191205,0.015116223592978484
20191206,0.004120391867911577
20191209,0.0035571411045889345
20191210,0.009315167432609961
20191211,-0.00849793612487526
20191212,-0.0013637760485131212
20191213,0.017605446954038984
20191216,0.03101054574383877
20191217,0.007100000250725325
20191218,0.002916087581669613
20191219,0.0024455238446141614
20191220,-0.013044651481139091
20191223,-0.01888667565179547
20191224,0.016568846835558038
20191225,0.001726948132786399
20191226,0.014247685399333188
20191227,-0.004368264769479713
20191230,0.01633527336487406
20191231,-0.0004199766115285941
20200102,0.01391704238719349
20200103,0.005321155548545953
20200106,-0.001072890234628976
20200107,0.02385207488312302
20200108,-0.010789489785302142
20200109,0.027356893724477693
20200110,0.010879141314598995
20200113,-0.029932950961233717
20200114,-0.0012267155270081487
20200115,0.006838923932980023
20200116,-0.00561876305841702
20200117,0.03661691836000247
20200120,0.013778584084277679
20200121,0.0077304959328510225
20200122,-0.008260773289613388
20200123,-0.030985594990556975
20200203,-0.06587327892984618
20200204,0.04417780280309702
20200205,0.047264886378957316
20200206,0.04910332508856685
20200207,0.010818087753784456
20200210,-0.011142905536497438
20200211,-0.020314866761515282
20200212,0.015678135262096493
20200213,-0.022990059692851728
20200214,0.00022226092887867033
20200217,0.03319304793632272
20200218,-0.013174558650430046
20200219,-0.0006563976351289247
20200220,0.012386308006077762
20200221,0.024879702193149944
20200224,0.021840048481086116
20200225,0.007190917984565504
20200226,-0.039261859929792364
20200227,0.019044777199687335
20200228,-0.05305409088773827
20200302,0.027862451717486136
20200303,0.01740499733785983
20200304,-0.005201098055405695
20200305,0.008357045768167648
20200306,-0.0034277024756541596
20200309,-0.03884928928446829
20200310,0.008735758593660714
20200311,-0.013206582623324081
20200312,-0.02167607454301168
20200313,-0.021788275807666513
20200316,-0.03739457433674409
20200317,0.00946010685106291
20200318,-0.013005471364463617
20200319,0.006461552334423137
20200320,0.012767566182105616
20200323,-0.032784380134643576
20200324,0.009888943231242342
20200325,0.023722790985496234
20200326,-0.0017103558631754723
20200327,0.0426817046556196
20200330,-0.040292776243202266
20200331,0.007662038589632658
20200401,-0.013501651030363826
20200402,0.023882579220735556
20200403,-0.009780427476924869
20200407,0.03543232294842391
20200408,-0.007156607230621503
20200409,0.02781400310298432
20200410,-0.039061994000825995
20200413,-0.008937760801061345
20200414,0.018162382527510346
20200415,0.012061658256956154
20200416,0.022263197398865398
20200417,-0.005039923215072739
20200420,0.030378206025690524
20200421,-0.00542242850263186
20200422,-0.0027647728042844433
20200423,0.013740303883833294
20200424,-0.03748099096381596
20200427,-0.0100145750787215
20200428,-0.016939585651779776
20200429,-0.005392683175067359
20200430,0.006283648614850312
20200506,0.02074151273028413
20200507,-0.009381304891382114
20200508,0.013057150196214229
20200511,-0.0050672548658885486
20200512,0.01944552126014565
20200513,0.014967142309660897
20200514,-0.009059340453305587
20200515,0.02903530454375125
20200518,0.004963271421949189
20200519,0.016616429356643758
20200520,-0.016516910618355807
20200521,0.008949010724970341
20200522,-0.016336975589514524
20200525,-0.00244802367918151
20200526,0.02666532259906962
20200527,-0.008275917639051222
20200528,-0.005626230431809653
20200529,0.025015453939071453
20200601,0.017782453098626805
20200602,0.007708134728910743
20200603,0.012299844884211542
20200604,0.014145990355107552
20200605,-0.00010023759465349613
20200608,0.0041130505092621394
20200609,0.008971025706378644
20200610,0.0009981759055355255
20200611,0.006449425618837656
20200612,0.02835107014018501
20200615,0.04081034086732882
20200616,0.050067175104663075
20200617,0.023574396395724895
20200618,-0.0517474417817646
20200619,0.006111330251548086
20200622,5.5355961405378906e-05
20200623,0.020525618854827954
