,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
34,603538.SH,20200331,21.0255,16.7038,22.902,16.6328,16.5403,4.4852000000000025,27.1168,207401870.0,5972367730.0
35,603538.SH,20200228,16.5403,14.7491,21.0397,14.7349,16.3698,0.170499999999997,1.0416,130316661.0,3257339012.0
36,603538.SH,20200123,16.3698,17.5497,18.7296,16.1494,17.5497,-1.1799,-6.7232,58684721.0,1475843128.0
37,603538.SH,20191231,17.5497,17.7843,19.3978,16.9882,18.0544,-0.5046999999999997,-2.7954,114681288.0,2965174430.0
38,603538.SH,20191129,18.0544,16.0499,18.8931,15.6447,16.0641,1.9903000000000013,12.3897,123053393.0,2983332963.0
39,603538.SH,20191031,16.0641,14.9268,16.91,14.7633,14.9979,1.0662000000000003,7.109,74963842.0,1699735670.0
40,603538.SH,20190930,14.9979,14.6567,16.8247,14.5075,14.6212,0.3766999999999996,2.5764,81488656.0,1790481959.0
41,603538.SH,20190830,14.6212,14.7847,15.467,13.2493,14.8984,-0.27720000000000056,-1.8606,50318541.0,1024497386.0
42,603538.SH,20190731,14.7523,15.3295,16.0403,14.0063,15.0831,-0.3308,-2.1932,62476222.0,1348374932.0
43,603538.SH,20190628,15.0831,14.7946,15.3576,13.8725,14.8298,0.2532999999999994,1.708,37933351.0,786873247.0
44,603538.SH,20190531,14.8298,14.4497,17.4832,13.9429,15.2872,-0.4573999999999998,-2.992,87393629.0,1944486168.0
45,603538.SH,20190430,15.2872,13.9218,17.4551,13.9218,13.8796,1.4076000000000004,10.1415,103174011.0,2275169886.0
46,603538.SH,20190329,13.8796,13.6473,15.3506,13.3799,13.6473,0.2323000000000004,1.7022,83046530.0,1684039493.0
47,603538.SH,20190228,13.6473,12.493,14.879,12.3875,12.493,1.1542999999999992,9.2396,43992631.0,862420172.0
48,603538.SH,20190131,12.493,13.8585,14.1822,12.3241,13.8585,-1.365499999999999,-9.8532,36673932.0,697138787.0
49,603538.SH,20181228,13.8585,14.323,16.5823,13.4432,14.3652,-0.5067000000000004,-3.5273,52117252.0,1107980547.0
50,603538.SH,20181130,14.3652,11.4091,14.5553,11.2684,11.4866,2.8786000000000005,25.0605,49853712.0,906558623.0
51,603538.SH,20181031,11.4866,11.6132,14.0485,10.2197,10.9587,0.5278999999999989,4.8172,83019106.0,1410529520.0
52,603538.SH,20180928,10.9587,9.9944,11.3036,9.5017,10.1633,0.7954000000000008,7.8262,23407260.0,348213262.0
53,603538.SH,20180831,10.1633,11.5499,11.7329,9.6707,11.4091,-1.245800000000001,-10.9194,26221074.0,388741263.0
54,603538.SH,20180731,11.4091,12.669,13.0772,10.3956,12.7957,-1.3865999999999996,-10.8365,39543402.0,645690391.0
55,603538.SH,20180629,10.5575,14.2683,14.2683,9.7096,12.9733,-2.415800000000001,-18.6213,42689453.0,890639803.0
56,603538.SH,20180228,12.9733,14.64,14.849,12.288,14.8374,-1.8641000000000005,-12.5635,2040835.0,48284362.0
57,603538.SH,20180131,14.8374,15.3891,16.0046,14.8084,15.3252,-0.4878,-3.183,9817779.0,260449966.0
58,603538.SH,20171229,15.3252,15.4472,17.6307,14.669,15.4007,-0.0754999999999999,-0.4902,21344062.0,586700909.0
59,603538.SH,20171130,15.4007,15.9872,17.3519,14.5238,16.0627,-0.661999999999999,-4.1213,16016544.0,437850484.0
60,603538.SH,20171031,16.0627,17.288,18.1707,15.4181,16.957,-0.8943000000000012,-5.2739,18736419.0,540633275.0
61,603538.SH,20170929,16.957,16.2021,17.9733,15.9117,16.1672,0.7897999999999996,4.8852,29388086.0,847639962.0
62,603538.SH,20170831,16.1672,15.6388,16.2311,14.4077,15.5575,0.6097000000000019,3.919,27173760.0,718706930.0
63,603538.SH,20170731,15.5575,17.3287,18.554,14.7793,17.3287,-1.771200000000002,-10.2212,26487201.0,765886593.0
64,603538.SH,20170630,17.3287,17.0674,18.3391,16.2021,17.2474,0.08130000000000237,0.4714,35486160.0,1069418276.0
65,603538.SH,20170531,17.2474,20.6736,22.1835,16.2311,21.0685,-3.8211000000000013,-18.1366,72462408.0,2437912293.0
66,603538.SH,20170428,21.0685,11.7305,23.6876,11.7305,8.1475,12.921,158.5885,74279590.0,2665062174.0
0,688117.SH,20230131,25.18,22.39,27.28,22.22,22.22,2.960000000000001,13.3213,18993803.0,480342624.0
1,688117.SH,20221230,22.22,25.58,28.25,21.78,24.99,-2.7699999999999996,-11.0844,21643520.0,540733854.0
2,688117.SH,20221130,24.99,24.11,27.98,23.82,23.78,1.2099999999999973,5.0883,27421250.0,703142362.0
3,688117.SH,20221031,23.78,22.7,24.44,20.66,22.62,1.1600000000000001,5.1282,10269184.0,237651688.0
4,688117.SH,20220930,22.62,26.33,26.87,22.3,26.33,-3.7099999999999973,-14.0904,4575259.0,113983210.0
5,688117.SH,20220831,26.33,27.88,28.88,25.79,28.04,-1.7100000000000009,-6.0984,9598534.0,265307232.0
6,688117.SH,20220729,28.04,29.05,30.13,27.95,29.05,-1.0100000000000016,-3.4768,12653805.0,367723491.0
7,688117.SH,20220630,29.05,29.33,32.0,27.56,29.34,-0.28999999999999915,-0.9884,14824709.0,436103660.0
8,688117.SH,20220531,29.3407,31.1819,34.023,28.1528,30.8949,-1.5542000000000016,-5.0306,8402621.0,262386016.0
9,688117.SH,20220429,30.8949,41.5363,41.5462,27.0244,41.6452,-10.750300000000003,-25.814,23769622.0,817959112.0
10,688117.SH,20220331,41.6452,32.9935,48.9804,31.6769,32.7955,8.849700000000006,26.9845,57559553.0,2246432208.0
11,688117.SH,20220228,32.7955,32.1026,33.4389,31.3799,31.7264,1.0690999999999953,3.3697,8110620.0,264882249.0
12,688117.SH,20220128,31.7264,36.0523,42.5163,31.083,36.2403,-4.513899999999996,-12.4555,26293933.0,1008388693.0
13,688117.SH,20211231,36.2403,36.5274,37.3292,33.5676,36.8541,-0.6138000000000048,-1.6655,11709335.0,416923063.0
14,688117.SH,20211130,36.8541,34.2506,39.2991,31.5383,33.9042,2.9498999999999995,8.7007,16685040.0,603352057.0
15,688117.SH,20211029,33.9042,34.9238,43.9913,32.7856,34.1517,-0.24749999999999517,-0.7247,23672421.0,930889990.0
16,688117.SH,20210930,34.1517,33.1914,36.2107,32.5975,33.5379,0.6137999999999977,1.8302,12054010.0,416472462.0
17,688117.SH,20210831,33.5379,38.7547,41.3779,32.4787,38.5072,-4.969299999999997,-12.9049,14603199.0,565201909.0
18,688117.SH,20210730,38.5072,47.4164,50.1683,36.9927,47.9113,-9.4041,-19.6281,20937580.0,942124674.0
19,688117.SH,20210630,47.9113,80.1821,80.1821,45.1396,17.7193,30.191999999999997,170.3905,60661703.0,3641122106.0
0,688799.SH,20230131,34.68,33.88,36.53,32.31,31.83,2.8500000000000014,8.9538,22317239.0,757736660.0
1,688799.SH,20221230,31.83,34.5,42.22,31.14,34.0,-2.1700000000000017,-6.3824,61971373.0,2358910391.0
2,688799.SH,20221130,34.0,35.42,37.68,33.51,35.29,-1.2899999999999991,-3.6554,20999202.0,751520900.0
3,688799.SH,20221031,35.29,31.48,36.78,30.68,31.48,3.8099999999999987,12.1029,12400084.0,432933389.0
4,688799.SH,20220930,31.48,33.02,33.68,29.09,32.7,-1.2200000000000024,-3.7309,8373013.0,266405220.0
5,688799.SH,20220831,32.7,31.3,33.73,29.35,31.58,1.1200000000000045,3.5465,10838325.0,347941029.0
6,688799.SH,20220729,31.58,32.36,32.82,29.73,32.15,-0.5700000000000003,-1.7729,9838553.0,307023379.0
7,688799.SH,20220630,32.15,30.6,32.92,30.0,30.29,1.8599999999999994,6.1406,9837879.0,310606661.0
8,688799.SH,20220531,30.29,30.55,33.66,28.67,30.61,-0.3200000000000003,-1.0454,8674140.0,269703872.0
9,688799.SH,20220429,29.9218,38.2307,38.739,27.6735,38.6119,-8.690099999999997,-22.5063,11676593.0,401145184.0
10,688799.SH,20220331,38.6119,35.914,39.6872,32.8641,35.7771,2.8348000000000013,7.9235,18493887.0,693918210.0
11,688799.SH,20220228,35.7771,35.0342,36.9306,34.7019,34.8485,0.9285999999999959,2.6647,7741995.0,282526555.0
12,688799.SH,20220128,34.8485,40.9384,47.9179,34.5943,40.2444,-5.3958999999999975,-13.4078,35920411.0,1537682213.0
13,688799.SH,20211231,40.2444,39.3744,40.782,36.1681,39.2962,0.9481999999999999,2.413,13737126.0,539612920.0
14,688799.SH,20211130,39.2962,35.8553,40.6843,34.8192,35.2884,4.007799999999996,11.3573,16809571.0,659362364.0
15,688799.SH,20211029,35.2884,37.4096,40.2933,34.3109,37.4096,-2.1211999999999946,-5.6702,7894566.0,305972717.0
16,688799.SH,20210930,37.4096,37.4585,40.8602,37.1065,37.6931,-0.28350000000000364,-0.7521,13707146.0,548739537.0
17,688799.SH,20210831,37.6931,43.9883,47.1163,37.4682,43.9687,-6.275599999999997,-14.2729,28330107.0,1236041296.0
18,688799.SH,20210730,43.9687,59.824,68.4066,41.5445,30.1271,13.8416,45.944,70899999.0,3922598266.0
0,600276.SH,20230131,42.21,38.62,44.88,37.74,38.53,3.6799999999999997,9.551,885924199.0,36575125225.0
1,600276.SH,20221230,38.53,40.22,40.96,35.93,39.83,-1.2999999999999972,-3.2639,718089726.0,27649649114.0
2,600276.SH,20221130,39.83,40.08,43.21,38.61,40.2,-0.37000000000000455,-0.9204,984110149.0,40056849276.0
3,600276.SH,20221031,40.2,35.0,40.66,32.12,35.1,5.100000000000001,14.5299,1035554141.0,39930147291.0
4,600276.SH,20220930,35.1,34.65,35.99,31.88,34.66,0.44000000000000483,1.2695,647360507.0,22130497434.0
5,600276.SH,20220831,34.66,35.28,38.55,33.38,35.29,-0.6300000000000026,-1.7852,766379667.0,27456372120.0
6,600276.SH,20220729,35.29,37.09,41.59,35.18,37.09,-1.8000000000000043,-4.8531,1268706074.0,48619167546.0
7,600276.SH,20220630,36.9459,30.2121,37.3343,29.3355,30.2022,6.7437000000000005,22.3285,1359064981.0,44781802904.0
8,600276.SH,20220531,30.2022,29.3555,30.7799,28.1402,29.3654,0.8368000000000002,2.8496,740390720.0,21977761751.0
9,600276.SH,20220429,29.3654,36.4578,37.1451,26.8951,36.6769,-7.311500000000002,-19.9349,1037563051.0,33297075930.0
10,600276.SH,20220331,36.6769,39.9242,41.1295,34.5651,39.9242,-3.2472999999999956,-8.1337,1157818098.0,43341994023.0
11,600276.SH,20220228,39.9242,41.2989,41.9762,39.1771,40.7908,-0.8665999999999983,-2.1245,615785964.0,25059976255.0
12,600276.SH,20220128,40.7908,50.5826,51.3198,40.7211,50.5129,-9.722100000000005,-19.2468,865937542.0,40630857702.0
13,600276.SH,20211231,50.5129,49.985,51.7979,48.69,49.975,0.5379000000000005,1.0763,781293559.0,39198098542.0
14,600276.SH,20211130,49.975,48.8295,54.9357,47.8134,49.0486,0.926400000000001,1.8887,1274604018.0,66135474500.0
15,600276.SH,20211029,49.0486,50.6623,55.3241,47.6142,50.0348,-0.9861999999999966,-1.971,936727849.0,47953739598.0
16,600276.SH,20210930,50.0348,45.2236,51.9573,44.7454,45.0243,5.0105,11.1284,1093593838.0,52369941065.0
17,600276.SH,20210831,45.0243,53.7702,58.1431,44.1577,54.1687,-9.144400000000005,-16.8813,1250875384.0,63968606044.0
18,600276.SH,20210730,54.1687,67.7357,70.5248,52.794,67.7058,-13.537099999999995,-19.994,1184709465.0,72277519117.0
19,600276.SH,20210630,67.7058,86.0542,87.409,66.7197,85.9646,-18.258800000000008,-21.2399,855115783.0,63452100434.0
20,600276.SH,20210531,71.4688,69.6469,72.4378,64.6035,69.6469,1.8218999999999994,2.6159,577101890.0,48414081127.0
21,600276.SH,20210430,69.6469,75.858,78.5412,65.6801,76.2638,-6.616900000000001,-8.6763,835978406.0,70251876689.0
22,600276.SH,20210331,76.2638,85.1332,85.1332,70.4668,84.3051,-8.041299999999993,-9.5383,634611970.0,58832181151.0
23,600276.SH,20210226,84.3051,84.8516,92.2553,81.655,85.9282,-1.623100000000008,-1.8889,493509637.0,51532704511.0
24,600276.SH,20210129,85.9282,92.7439,96.7852,83.6508,92.3049,-6.3767,-6.9083,629584136.0,69219443455.0
25,600276.SH,20201231,92.3049,71.4606,96.4788,71.3446,71.2121,21.092799999999997,29.6197,777532945.0,78574998218.0
26,600276.SH,20201130,71.2121,73.357,76.3549,70.3094,73.5723,-2.360199999999992,-3.208,484636501.0,42299986042.0
27,600276.SH,20201030,73.5723,76.1893,78.417,72.5454,74.3839,-0.8115999999999985,-1.0911,330020353.0,30091620295.0
28,600276.SH,20200930,74.3839,78.2513,79.4025,71.2204,78.566,-4.1821000000000055,-5.323,455045974.0,41228758949.0
29,600276.SH,20200831,78.566,76.769,79.9573,72.8518,78.1602,0.4057999999999993,0.5192,672924946.0,62198275734.0
30,600276.SH,20200731,78.1602,76.5205,86.9551,73.9616,76.4377,1.7224999999999966,2.2535,825461759.0,79519134791.0
31,600276.SH,20200630,76.4377,66.0859,79.0132,65.8623,65.1749,11.262800000000013,17.2809,529694591.0,45866280989.0
32,600276.SH,20200529,65.1749,76.6116,83.6426,64.0404,77.0174,-11.842500000000001,-15.3764,412758595.0,37925149668.0
33,600276.SH,20200430,64.0277,62.9124,68.6267,61.4115,63.3599,0.6677999999999926,1.054,376650963.0,35885208502.0
34,600276.SH,20200331,63.3599,58.5543,64.5785,53.1361,57.8934,5.4665000000000035,9.4424,641182407.0,55620527918.0
35,600276.SH,20200228,57.8934,55.4769,64.4683,55.353,60.5784,-2.6850000000000023,-4.4323,465733830.0,41277762447.0
36,600276.SH,20200123,60.5784,60.5853,64.3581,57.5216,60.2549,0.3235000000000028,0.5369,375188427.0,32870629464.0
37,600276.SH,20191231,60.2549,57.1981,60.7093,56.1034,59.1395,1.115400000000001,1.886,407320915.0,34583116544.0
38,600276.SH,20191129,59.1395,62.458,66.4167,57.6387,62.5681,-3.428600000000003,-5.4798,410804895.0,37252217105.0
39,600276.SH,20191031,62.5681,55.1602,63.7936,53.4046,55.5457,7.022400000000005,12.6426,323792750.0,27473280422.0
40,600276.SH,20190930,55.5457,55.4149,57.7144,53.2187,55.112,0.43369999999999465,0.7869,355838878.0,28509782069.0
41,600276.SH,20190830,55.112,45.8521,55.4631,42.5818,46.0862,9.025800000000004,19.5846,411467210.0,29389915249.0
42,600276.SH,20190731,46.0862,46.1275,48.5165,44.9433,45.439,0.647199999999998,1.4243,331628315.0,22289196422.0
43,600276.SH,20190628,45.439,42.933,46.5268,39.3667,42.7953,2.6437000000000026,6.1775,364758769.0,22887245631.0
44,600276.SH,20190531,42.7953,44.7505,47.1464,40.6197,45.2669,-2.4716000000000022,-5.4601,445728322.0,28117619539.0
45,600276.SH,20190430,45.2669,45.439,46.7815,42.4097,45.0397,0.2271999999999963,0.5044,454639427.0,29357827960.0
46,600276.SH,20190329,45.0397,50.1206,52.0139,41.9967,49.501,-4.461299999999994,-9.0125,440526933.0,31225202685.0
47,600276.SH,20190228,41.1268,34.2856,42.0076,33.6564,33.7766,7.350200000000001,21.7612,314591891.0,20868873992.0
48,600276.SH,20190131,33.7766,30.4818,34.5831,28.4741,30.173,3.6036000000000037,11.9431,421798403.0,23478504295.0
49,600276.SH,20181228,30.173,38.3812,39.0332,28.537,37.4374,-7.264399999999998,-19.4041,505605751.0,28885648843.0
50,600276.SH,20181130,37.4374,35.6699,38.8102,35.2809,35.2237,2.213699999999996,6.2847,363556436.0,23355259409.0
51,600276.SH,20181031,35.2237,35.464,35.6127,30.7164,36.322,-1.0983000000000018,-3.0238,455613521.0,26472558092.0
52,600276.SH,20180928,36.322,37.26,38.0036,31.0195,37.8378,-1.5157999999999987,-4.006,444704352.0,27092193438.0
53,600276.SH,20180831,37.8378,39.9141,40.898,34.7776,39.3936,-1.5557999999999979,-3.9494,475091250.0,31726020575.0
54,600276.SH,20180731,39.3936,42.8999,44.3757,38.7129,43.3347,-3.9410999999999987,-9.0946,455434967.0,32732065950.0
55,600276.SH,20180629,43.3347,43.552,47.6418,41.5843,43.5463,-0.21160000000000423,-0.4859,464881190.0,36215989299.0
56,600276.SH,20180531,43.5463,48.0422,58.8416,40.2688,47.7505,-4.2042,-8.8045,313535175.0,27898727912.0
57,600276.SH,20180427,36.6813,38.2324,38.6191,35.0775,38.2324,-1.5510999999999981,-4.057,244751164.0,20499508826.0
58,600276.SH,20180330,38.2324,31.7688,39.2079,31.7249,31.8479,6.384499999999999,20.0468,271091624.0,22429065238.0
59,600276.SH,20180228,31.8479,33.4781,33.7901,29.0533,33.2584,-1.4105000000000025,-4.241,171452600.0,12223155144.0
60,600276.SH,20180131,33.2584,30.5033,34.6029,29.9673,30.31,2.948400000000003,9.7275,280099649.0,20726353423.0
61,600276.SH,20171229,30.31,28.9215,31.7688,28.2228,28.6446,1.6653999999999982,5.814,214072363.0,14659611461.0
62,600276.SH,20171130,28.6446,29.7036,33.7988,27.9065,29.541,-0.8963999999999999,-3.0344,449614736.0,31109185516.0
63,600276.SH,20171031,29.541,26.7157,29.7432,26.2895,26.3334,3.2075999999999993,12.1807,151140508.0,9693922664.0
64,600276.SH,20170929,26.3334,23.842,26.7904,23.842,23.7893,2.5441000000000003,10.6943,133713996.0,7777560507.0
65,600276.SH,20170831,23.7893,22.4886,24.4527,21.8735,22.4974,1.2919000000000018,5.7424,148222434.0,7883152355.0
66,600276.SH,20170731,22.4974,22.2997,22.5589,21.2715,22.2294,0.2680000000000007,1.2056,139165207.0,6930975602.0
67,600276.SH,20170630,22.2294,21.8295,22.7567,21.2978,21.8779,0.3514999999999979,1.6066,208782934.0,10492775694.0
68,600276.SH,20170531,21.8779,23.5652,26.5399,21.4648,23.5652,-1.6873000000000005,-7.1601,142175619.0,7938391551.0
69,600276.SH,20170428,19.5913,19.8068,20.8443,19.1347,19.847,-0.2557000000000009,-1.2884,125358272.0,6839988889.0
70,600276.SH,20170331,19.847,18.3894,19.9785,18.0643,18.4077,1.439300000000003,7.819,129893446.0,6741952882.0
71,600276.SH,20170228,18.4077,17.5018,18.8132,17.3228,17.4725,0.9351999999999983,5.3524,85101329.0,4186988171.0
72,600276.SH,20170126,17.4725,16.5848,17.7757,16.457,16.6214,0.8510999999999989,5.1205,89963581.0,4172861685.0
73,600276.SH,20161230,16.6214,17.078,17.5967,16.3291,17.1182,-0.49680000000000035,-2.9022,123498232.0,5736536674.0
74,600276.SH,20161130,17.1182,16.899,17.2095,16.362,16.8552,0.2630000000000017,1.5603,122503012.0,5635001536.0
75,600276.SH,20161031,16.8552,16.2122,17.3301,16.2049,16.0917,0.7635000000000005,4.7447,80933467.0,3742361518.0
76,600276.SH,20160930,16.0917,15.8323,16.3145,15.5255,15.8323,0.2593999999999994,1.6384,79051021.0,3448127327.0
77,600276.SH,20160831,15.8323,15.9638,16.7602,15.7045,15.9565,-0.12420000000000009,-0.7784,104730942.0,4639615764.0
78,600276.SH,20160729,15.9565,14.6414,16.2341,14.6414,14.6524,1.3041,8.9002,124570017.0,5282346376.0
79,600276.SH,20160630,14.6524,16.7346,17.2022,14.035,16.7821,-2.1296999999999997,-12.6903,109067768.0,4656171364.0
80,600276.SH,20160531,13.9563,14.2419,14.7097,13.4824,14.1811,-0.2248000000000001,-1.5852,102497387.0,4748793701.0
81,600276.SH,20160429,14.1811,14.3482,14.7492,13.9502,14.3482,-0.16709999999999958,-1.1646,102671559.0,4854745407.0
82,600276.SH,20160331,14.3482,13.5766,14.7948,13.3852,13.6616,0.6866000000000003,5.0258,149900864.0,7075506943.0
83,600276.SH,20160229,13.6616,13.3548,14.3908,13.2819,13.367,0.2945999999999991,2.2039,92774803.0,4237968037.0
84,600276.SH,20160129,13.367,14.9163,14.9163,12.6773,14.9224,-1.5553999999999988,-10.4233,137865062.0,6206758588.0
85,600276.SH,20151231,14.9224,14.9497,15.6819,14.6733,15.0318,-0.10940000000000083,-0.7278,154755975.0,7731547373.0
86,600276.SH,20151130,15.0318,15.7062,16.1923,14.6125,15.9644,-0.932599999999999,-5.8417,243540781.0,12431658717.0
87,600276.SH,20151030,15.9644,14.4302,16.4322,14.1264,14.0323,1.9321000000000002,13.7689,256383991.0,12625021866.0
88,600276.SH,20150930,14.0323,13.367,15.0318,12.5011,13.4885,0.5437999999999992,4.0316,247878240.0,11363687961.0
89,600276.SH,20150831,13.4885,13.5735,15.1897,11.6961,13.6495,-0.1609999999999996,-1.1795,320897414.0,14516969046.0
90,600276.SH,20150731,13.6495,13.5796,14.6824,10.4718,13.531,0.11849999999999916,0.8758,610359759.0,26585347236.0
91,600276.SH,20150630,13.531,19.2302,19.9289,11.5685,19.0631,-5.532099999999998,-29.0199,396311694.0,20318782300.0
92,600276.SH,20150529,14.6414,13.3347,15.885,12.7398,13.3021,1.3393000000000015,10.0683,304377200.0,18047300048.0
93,600276.SH,20150430,13.3021,10.7541,13.9251,10.7285,10.7565,2.5455999999999985,23.6657,289589374.0,15558016382.0
94,600276.SH,20150331,10.7565,9.4475,11.0318,9.2632,9.4171,1.3394000000000013,14.2231,252583134.0,10880894141.0
95,600276.SH,20150227,9.4171,9.4031,9.9351,9.3215,9.4988,-0.08169999999999966,-0.8601,79852216.0,3273542839.0
96,600276.SH,20150130,9.4988,8.7452,10.0331,8.6332,8.7452,0.7535999999999987,8.6173,181351501.0,7295468121.0
97,600276.SH,20141231,8.7452,8.2902,9.1978,8.2132,8.3228,0.42239999999999966,5.0752,302633046.0,11218895232.0
98,600276.SH,20141128,8.3228,9.0975,9.4241,8.2645,9.0882,-0.7653999999999996,-8.4219,181279532.0,6742369170.0
99,600276.SH,20141031,9.0882,8.6565,9.4358,8.5678,8.6495,0.43870000000000076,5.072,95869505.0,3719799632.0
100,600276.SH,20140930,8.6495,7.9098,8.9365,7.8142,7.8982,0.7512999999999996,9.5123,147397939.0,5234743348.0
101,600276.SH,20140829,7.8982,7.7068,8.1618,7.6765,7.7115,0.1867000000000001,2.4211,87008919.0,2949875571.0
102,600276.SH,20140731,7.7115,7.7535,7.8398,6.7805,7.7372,-0.025699999999999612,-0.3322,91020694.0,2949975951.0
103,600276.SH,20140630,7.7372,7.5225,7.9402,7.5132,7.5575,0.17969999999999953,2.3778,65791272.0,2181709752.0
104,600276.SH,20140530,7.5575,7.7698,8.0218,6.9905,7.7815,-0.2240000000000002,-2.8786,55031772.0,1785702332.0
105,600276.SH,20140430,7.0558,7.0643,7.4684,6.766,7.0833,-0.027500000000000746,-0.3882,84165619.0,2835443092.0
106,600276.SH,20140331,7.0833,7.6376,7.7794,6.9394,7.6397,-0.5564,-7.283,102382495.0,3544616520.0
107,600276.SH,20140228,7.6397,7.7857,8.2448,7.1298,7.9275,-0.28779999999999983,-3.6304,107440173.0,3970616772.0
108,600276.SH,20140130,7.9275,8.0375,8.3993,7.4684,8.0354,-0.107899999999999,-1.3428,108120152.0,4050679888.0
109,600276.SH,20131231,8.0354,7.0875,8.2427,6.895,7.1679,0.8674999999999988,12.1026,151698148.0,5527512878.0
110,600276.SH,20131129,7.1679,6.7638,7.4853,6.2709,6.7067,0.4612000000000007,6.8767,104565592.0,3368462204.0
111,600276.SH,20131031,6.7067,7.6334,7.7899,6.62,7.6947,-0.9880000000000004,-12.84,130719601.0,4347656280.0
112,600276.SH,20130930,7.6947,6.7554,7.7074,6.4973,6.7723,0.9223999999999997,13.6202,131166859.0,4359144944.0
113,600276.SH,20130830,6.7723,7.1108,7.7857,6.6834,7.077,-0.3046999999999995,-4.3055,153684362.0,5187801470.0
114,600276.SH,20130731,7.077,5.5008,7.7328,5.5008,5.5769,1.5000999999999998,26.8985,212715661.0,6815469868.0
115,600276.SH,20130628,5.5769,6.6284,6.7892,5.2236,6.6305,-1.0535999999999994,-15.8902,121035756.0,3402108976.0
116,600276.SH,20130531,6.0133,5.7773,6.2646,5.6391,5.8483,0.16500000000000004,2.8213,185862012.0,5729228010.0
117,600276.SH,20130426,5.8483,6.4431,6.4738,5.666,6.4488,-0.6005000000000003,-9.3118,152123954.0,4701006492.0
118,600276.SH,20130329,6.4488,6.3126,6.7539,6.0958,6.3222,0.1266000000000007,2.0025,99551966.0,3326584040.0
119,600276.SH,20130228,6.3222,6.2166,6.6484,5.9097,6.2646,0.057599999999999874,0.9195,82416191.0,2710888816.0
120,600276.SH,20130131,6.2646,5.7178,6.4258,5.4434,5.7753,0.48930000000000007,8.4723,132435457.0,4071234640.0
0,300347.SZ,20230131,116.3,104.2,127.39,101.01,104.8,11.5,10.9733,109260667.0,12461386244.4
1,300347.SZ,20221230,104.8,90.1,108.27,88.5,88.6,16.200000000000003,18.2844,123278767.0,11664079661.48
2,300347.SZ,20221130,88.6,83.82,101.53,82.7,83.35,5.25,6.2987,147032690.0,13758272525.27
3,300347.SZ,20221031,83.35,91.39,93.4,75.23,91.18,-7.8300000000000125,-8.5874,144346323.0,12244009423.23
4,300347.SZ,20220930,91.18,107.35,111.5,85.6,108.35,-17.169999999999987,-15.8468,130956804.0,12546369616.49
5,300347.SZ,20220831,108.35,102.1,111.45,97.6,101.99,6.359999999999999,6.2359,146064368.0,15170947504.32
6,300347.SZ,20220729,101.99,114.79,134.8,101.1,114.45,-12.460000000000008,-10.8869,157808065.0,18444656811.59
7,300347.SZ,20220630,114.45,85.97,117.3,81.07,85.92,28.53,33.2053,202477459.0,19527722438.44
8,300347.SZ,20220531,85.92,87.8,90.23,77.36,89.55,-3.6299999999999955,-4.0536,137553956.0,11604920015.42
9,300347.SZ,20220429,89.0131,105.3247,107.3525,82.5024,106.9549,-17.9418,-16.7751,128651842.0,12409671307.33
10,300347.SZ,20220331,106.9549,100.8815,108.5453,79.7291,101.1698,5.7851,5.7182,221067293.0,21014067449.69
11,300347.SZ,20220228,101.1698,104.3705,108.0284,87.4823,102.6508,-1.4810000000000088,-1.4428,156373788.0,15280669909.27
12,300347.SZ,20220128,102.6508,122.2625,126.7057,102.3824,127.0338,-24.382999999999996,-19.1941,127444802.0,14848161143.78
13,300347.SZ,20211231,127.0338,135.95,144.0113,116.7955,136.4569,-9.423099999999991,-6.9056,155060052.0,20280477609.97
14,300347.SZ,20211130,136.4569,169.6567,170.9687,134.7174,169.3783,-32.921400000000006,-19.4366,155320571.0,22530264631.28
15,300347.SZ,20211029,169.3783,170.3922,178.4934,156.2774,172.9568,-3.578499999999991,-2.069,95702063.0,15981317443.66
16,300347.SZ,20210930,172.9568,133.2662,178.9208,126.2385,133.2761,39.68069999999997,29.7733,129914053.0,20103031573.38
17,300347.SZ,20210831,133.2761,154.0707,178.4238,130.0058,156.6551,-23.37899999999999,-14.9239,186130370.0,28084568350.49
18,300347.SZ,20210730,156.6551,192.8269,208.1544,145.9994,192.141,-35.48589999999999,-18.4687,231987791.0,38860913941.94
19,300347.SZ,20210630,192.141,174.7758,198.6915,173.4538,173.6426,18.498400000000004,10.6531,105076756.0,19676512204.63
20,300347.SZ,20210531,173.647,150.8632,180.2063,143.8872,155.3089,18.338099999999997,11.8075,116895689.0,19305062967.52
21,300347.SZ,20210430,155.3089,148.8488,163.6246,130.0244,148.958,6.350899999999996,4.2636,132494966.0,19542780543.27
22,300347.SZ,20210331,148.958,142.8949,150.8335,119.476,139.5011,9.45689999999999,6.7791,211150615.0,28333832382.23
23,300347.SZ,20210226,139.5011,166.5817,192.5112,137.0798,166.1054,-26.604299999999995,-16.0165,118571962.0,20194411654.2
24,300347.SZ,20210129,166.1054,158.7522,191.7173,154.5646,160.3697,5.7357000000000085,3.5765,153886456.0,26221045843.72
25,300347.SZ,20201231,160.3697,112.5396,168.1793,112.5396,113.1251,47.24459999999999,41.7631,134323185.0,19076658883.96
26,300347.SZ,20201130,113.1251,121.5599,129.7863,109.9596,123.0484,-9.923299999999998,-8.0646,115089854.0,13901642237.12
27,300347.SZ,20201030,123.0484,103.1026,129.4985,102.4179,102.1599,20.888500000000008,20.4469,90818401.0,10627216288.0
